data$Geneid,A01,A04,A05,A14,A15,A16,A19,A20,A25,A26,A30,A31,A33,A36,A38,A41,A43,A50,A51,A57
MEIKIN,348.09689919520974,429.4058462016448,361.53309881539235,357.36464536407306,389.30310559829763,366.5013843503213,418.6509564978428,315.24757182928266,363.340927393692,342.2679796775422,477.98999223886216,336.3730245215281,372.23624489509945,386.7206820161736,354.3239870295593,358.0512766877844,439.70419083747424,310.55798052756415,357.5461708129886,415.5749818260661
SHROOM1,130.15263250332356,220.1226085383189,125.70547401339792,128.6512723310663,108.87290241308324,114.98082646284591,130.60976915810136,114.18415987517324,120.7375131401399,119.84457448649846,145.6822087899321,117.84243431131141,128.6071697691098,125.58849871416332,112.3466300337627,120.75785982630465,114.6077362830214,155.27899026378208,113.50672089301224,122.62868316179001
VDAC1,386.77433243912196,497.777262490062,344.9108873756042,378.0123804295529,448.688325096343,456.84346228541455,365.00765845076546,384.75097349243157,422.01710200385344,428.596698587308,408.4814873913782,473.60725182077687,347.7827689530856,369.87344438378585,368.94899212271184,542.143678381032,400.0034717328982,382.05334295117603,351.87083476833794,395.1368679657678
PITX1,38.06350573210406,102.55712443262584,29.08887001962927,34.9423208800427,41.78959890603195,50.304111577495085,33.818600942722675,35.992833004130695,34.9800271714424,74.14113506368125,39.03902327050468,49.97115885353079,37.13305606009508,38.28917643724491,37.22728569166101,53.20101516823212,31.46094721494705,48.03594662836424,45.4026883572049,28.95399463542264
CTNNA1,2083.6699750767934,2481.382132613777,2061.154218533731,2113.216269586219,2168.660237965658,2291.4036130810005,2332.3173063946674,2108.683561173036,2274.830154117028,2064.779829924164,2461.362808640356,2269.5856177805103,2273.2675783131376,2162.5726851755926,2169.154164498034,2661.739679528058,2055.4485513765408,2113.5816516480268,2174.363122106766,2076.1717329753055
PCDHB9,7.981057653505691,34.18570814420862,5.194441074933798,7.147292907281462,7.6980840090058855,40.03796635759813,6.996951919184002,8.687925207893615,14.669043652540362,10.156319871737157,17.139083387050835,18.645954796093577,10.868211529783926,9.18940234493878,8.642048464135593,31.245040654358544,5.243491202491175,12.288265416558295,7.094170055813265,6.812704620099445
SPRY4,157.1654430228813,242.63514804791967,141.28879723819932,129.44541598743092,149.56277503211433,276.1593064152281,139.93903838368004,126.59548160073554,135.40655679268025,188.90754961431114,203.76465804604882,167.06775497299844,139.47538129889372,109.50704461052045,107.02844636352542,262.627233608257,131.83635023406381,134.0538045442723,125.5668099878948,123.48027123930243
CSNK1A1,885.2834720273236,985.548951864746,839.4216777093018,953.7665312938929,886.3793873226776,1205.2454488159026,938.7577158238536,898.5796929307111,918.5078102436811,1017.6632511480632,1138.7968739396,1050.8860123078339,1009.8379879757564,940.3821732987351,876.8355326303728,1116.3768579746486,904.1276973438355,1079.133126581392,1008.081564931065,1012.5382241622799
HAND1,14.734260283395122,53.36305661535003,15.583323224801395,13.500442158198316,24.193978314018498,22.585519483773304,10.495427878776002,18.61698258834346,22.56775946544671,21.32827173064803,41.895537168346486,18.645954796093577,15.396633000527228,16.847237632387763,29.250010186305083,59.95669963403937,11.985122748551257,11.171150378689358,9.222421072557244,16.18017347273618
LARP1,1868.1814184321397,1926.0728247102902,1800.3932765720544,1809.0592491985744,1999.3023897675284,1846.8795250594624,1714.2532202000805,1889.0031666305833,1958.8815216007742,2146.0303888980616,1888.1556864734337,1881.00391982992,1944.504179537174,1776.617786688164,1680.5460397949828,2236.131558182201,1850.9523944793848,1830.9515470671859,1732.3963276295995,1803.6635481713279
ITK,305.1219733686406,356.0316433555385,322.0553466458955,325.5988991094888,260.63513001919927,284.37222259114566,372.00461036994943,290.42492837815803,306.92152873007524,320.93970794689415,340.8773251424555,276.70596917402867,286.1962369509767,317.0343809003879,303.8012421623051,213.64852123115438,363.29903331546,249.11665344477268,317.109401494853,280.17247750158964
ADAM19,1159.0951422937496,1008.8952891339616,1137.5825954105019,1262.6884136197248,1299.8764712349937,928.0595278786848,1130.0077349482162,1119.5012196457203,1173.523492203229,985.1630275585043,1134.9881887424774,981.5230604663659,1260.7125374549353,1049.1234343805106,1102.193565656678,1061.4869216899647,1226.976941382935,1063.4935160512268,1005.2438969087397,1226.2868316179
UBLCP1,111.12087963727154,122.56827066338211,115.31659186353032,118.32740479832641,119.87016528309164,110.87436837488713,125.94513454531204,105.49623466727962,133.14978084613557,119.84457448649846,129.49529670216185,116.35075792762392,110.49348388613657,122.52536459918372,109.0227652398644,121.60232038453056,132.58542040584828,93.8376631809906,123.43855897115081,140.51203278955106
LOC285626,165.7604281881951,153.41878776913134,148.56101474310663,159.62287492928598,123.16934414409417,128.32681524871194,129.44361050490403,124.11321725562308,156.84592828485464,159.45422198627338,186.62557465899798,141.7092564503112,199.2505447127053,140.9041692890613,136.94322950861016,177.3367172274404,149.06496418510625,170.91860079394718,130.5327290269641,190.75572936278445
WWC1,1393.001524292647,2318.791569488882,1555.2156578351792,1314.3077512834243,1772.7587746453553,1905.396552812875,1505.5108212777577,1543.968422659951,1589.8986543407207,1894.1536560789798,1945.2859644302698,1854.899583115389,1200.9373740411238,1377.644568212072,1374.0857057975593,2009.8161285776578,1242.7074149904086,1862.230768127516,1310.2932093087102,1514.975189894614
DOCK2,2463.0771773742176,1601.725496220116,2999.2702766667753,2697.706000670569,1963.0114222965008,1853.0392121914006,2791.783815754417,2595.2073728150785,2464.399333626781,2696.5029259462153,2046.2161221540136,2270.331455972354,2954.3421675129302,2783.6231269877053,2758.807778935593,1685.5432742189096,2693.6563377368952,2223.0589253591825,2773.8204918229867,2680.7992680091315
KCNIP1,1806.7886672513268,1792.6651831719153,1965.5765027549492,1694.702562682071,1415.347731370082,1329.4658059766557,1784.2227393919204,1799.6416502065347,1567.330894875274,2457.829408960392,1769.1342740633584,1656.5066240849533,1978.0144984206745,1706.1657020436332,1709.796049981288,1181.4003209580433,1673.4227637664692,1586.3033537738888,1743.7469997189007,1778.9674939234674
TLX3,19.645680377860163,29.182921586519548,10.388882149867596,7.941436563646068,10.997262870008408,11.292759741886652,11.661586531973336,9.929057380449846,9.027103786178683,20.312639743474314,26.660796379856855,20.137631179781064,14.490948706378568,13.01831998866327,27.2556913099661,18.578132280969946,14.232333263904618,14.522495492296166,13.478923106045205,14.47699731771132
SH3PXD2B,1499.2109838354536,1945.2501731814316,1754.6821951126371,1479.4896318072624,1542.9159806621797,1580.9863638641311,1489.184600132995,1455.8480384084587,1536.864419596921,2020.0920224885206,1827.216723319475,1769.8740292452023,1584.0418304660072,1640.308318571572,1470.47778482061,1613.7641267697074,1471.1738173846668,1695.7806274850445,1438.6976873189303,1624.8300518937176
LINC01944,30.08244807859837,42.52368574035706,30.127758234616028,21.441878721844386,21.994525740016815,27.71859209372178,26.821649023538676,27.304907796237078,21.439371492174374,49.76596737151207,60.938963153958525,35.054395016655924,40.75579323668972,21.441938804857152,25.261372433627116,27.86719842145492,25.46838584067142,44.68460151475743,28.37668022325306,51.09528465074583
NEURL1B,853.9731689251089,1117.2889978838914,1000.4493510322495,751.2598989209181,702.7250973935372,903.4207793509321,960.914730234603,836.5230843028996,837.2638761680729,1037.9758908915376,946.4582714849183,999.4231770706157,904.7786098545118,822.4515098720208,904.7559968991186,1017.5749726622174,794.0143820915208,869.1154994620321,881.8053379375889,860.9555463650673
ERGIC1,2889.756798080868,2770.7099552001278,2967.0647420021855,3036.011198281892,2483.1819560478984,2486.4603722590427,3281.570450097297,3182.262890434176,2947.3493861873403,2982.9111463292033,2616.566730423094,3207.1042249280954,2919.926164335281,3099.8917243593482,3020.7283246947795,3241.8840830292556,2791.035460068874,3028.498867662685,2997.996265586686,2964.378097820771
NKX2-5,12.278550236162602,51.69546109612035,9.349993934880837,17.47116044002135,10.997262870008408,26.691977571732085,6.996951919184002,9.929057380449846,23.696147438719045,27.422063653690326,25.70862508057625,21.629307563468547,15.396633000527228,9.18940234493878,13.29545917559322,17.733671722744038,8.988842061413443,5.585575189344679,2.8376680223253063,15.328585395223751
STC2,128.9247774797073,241.80135028830483,110.12215078859653,81.0026529491899,131.9671544401009,126.27358620473255,96.79116821537869,115.42529204772947,185.055627616663,172.65743781953168,175.19951906763075,211.07220829177928,115.02190535687988,98.02029167934698,88.4148035176949,176.49225666921447,98.12819250376342,121.765539127714,107.12196784278031,127.73821162686458
BOD1,87.7916341885626,147.58220345182744,90.38327470384809,82.59094026191912,147.36332245811266,173.49785421625856,90.96037494939203,83.15585556126747,99.29814164796552,159.45422198627338,138.06483839568727,111.87572877656146,120.45601112177184,95.72294109311228,89.74434943525422,148.62505824775957,101.87354336268568,103.89169852181104,90.8053767144098,131.99615201442674
MSX2,22.10139042509268,118.39928186530788,19.738876084748433,16.677016783656743,12.096989157009249,13.345988785866043,15.160062491565338,32.269436486462,20.310983518902038,31.484591602385187,27.612967679137455,33.56271863296844,17.208001588824548,14.549887046153067,19.943188763389827,16.044750606292226,11.985122748551257,41.33325640115063,16.31659112837051,27.25081848039778
LOC202181,373.2679271793431,324.34732849017445,379.1941984701673,351.80563976952084,372.80721129328504,373.6876860042492,340.51832673362145,374.8219161119817,429.9158178167598,381.8776271773171,385.6293762086438,348.306435591028,392.16129936637,360.6840420388471,346.34671152420333,318.3616304511668,382.02578761007135,323.9633609819914,332.00715861206083,394.28527988825533
LINC01622,529.8194426904163,1254.8656282203406,593.2051707574398,498.7222161969731,796.2018317886087,806.9190142839008,525.9375525919975,563.4740063405288,490.84876837346593,995.3193474302415,1144.5099017352836,759.2632792969305,506.2775204291012,748.9362911125105,535.142231817627,960.1516547028558,509.36771681342844,1008.7548791956491,513.6179120408805,567.1576596232787
FOXF2,20.259607889668292,125.06966394222664,17.661099654774915,17.47116044002135,16.495894305012612,45.17103896754661,8.163110572381335,17.37585041578723,23.696147438719045,61.95355121759666,50.4650788618719,49.22532066168704,28.981897412757135,22.973505862346947,24.596599474847455,27.86719842145492,13.483263092120165,14.522495492296166,14.897757117207858,14.47699731771132
BPHL,495.43950202916096,611.1737577976809,503.8607842685784,517.7816639497237,541.0653332044136,703.2309475629414,459.46650935974947,493.97060467737987,521.315243651819,580.9414966633655,536.0724414949789,632.4707866834941,441.0682512503976,499.29086074167367,470.65925481599993,463.6088464660227,457.6818749603011,536.2152181770892,460.4116366222809,447.08374069402606
SLC22A23,3800.8252256041333,4246.531989718402,4062.0529205982302,3694.356289408151,3753.3658175338696,5214.175157185664,3977.767166056105,4064.707865121656,3934.6888628006336,3988.3868136311817,4187.649374236087,4650.301126145738,3797.5342453653334,3997.390020048369,3839.063836952542,3669.181125491564,3859.9585952052894,4041.7222070098096,4065.6688589865826,3696.743844481461
PXDC1,643.3960323749203,720.4012643072255,648.2662461517381,623.4027702462164,670.8330350705129,675.5123554692196,643.7195765649282,573.4030637209786,635.2824289523248,588.0509205735814,752.2153264316755,731.6672661987119,650.2813231987382,709.1155476177757,653.4718184804067,558.1884289873243,595.5107865686406,633.4042264716866,667.5614022520283,625.9172369716365
LINC02533,38.06350573210406,155.08638328836105,23.894428944695473,24.61845334730281,19.795073166015133,35.931508269639345,41.98171151510401,28.54603996879331,21.439371492174374,44.68780743564349,76.17370394244816,62.650408114874416,38.03874035424374,32.92869173603063,35.897739774101694,61.64562075049118,26.217456012455873,54.73863685557785,41.85560332929827,33.21193502298479
DSP,442.02780850185366,574.4866563746277,421.7886152846244,432.0141490623461,586.1541109714481,553.3452273524459,411.65400457865877,461.7011681909179,499.8758721596446,626.6449360861826,556.0680387798716,657.8292852061813,384.01014071903205,405.0994867060512,452.04561197016943,604.6337596897491,404.4978927636049,689.2599783651334,410.75244623158807,423.239274523678
TFAP2A,57.09525859815609,222.62400181716342,46.749969674404184,48.44276303824102,59.3852194980454,184.7906139581452,38.48323555551201,48.404154729693005,48.52068285071042,109.6882546147613,156.1560930820187,135.74255091556122,58.86947911966293,50.541712897163286,61.15911220772881,141.0249132237264,41.198859448144944,42.45037143901956,42.56502033487959,51.09528465074583
LINC00518,21.487462913284553,35.01950590382346,18.699987869761674,24.61845334730281,27.493157175021018,52.35734062147448,29.153966329933343,40.95736169435562,25.952923385263716,49.76596737151207,27.612967679137455,36.54607140034341,25.35916023616249,22.973505862346947,12.630686216813558,32.933961770810356,34.45722790208487,37.98191128754382,19.863676156277144,22.992878092835625
ELOVL2,307.57768341587314,762.9249500475825,275.3053769714913,268.4205558512371,469.583124549359,758.668131750385,193.58233643075738,300.35398575860785,348.67188374115165,467.19071409990926,595.1070620503762,440.79037137965213,254.4972866557736,274.9162868194185,274.551231976,538.7658361481284,241.9496654863785,251.35088352051056,233.39819483625644,291.24312250925124
ELOVL2-AS1,227.76710688081624,450.2507901920159,167.2610026128683,181.85889730749497,310.12281293423706,359.31508269639346,184.25306720517872,233.3328484405714,248.2453541199138,266.0955806395135,293.2687601784254,264.02671991268505,191.09938606536736,201.40106805990825,226.6875789438644,266.0050758411606,244.94594617351632,247.99953840690375,185.86725546230755,191.60731744029687
TMEM170B,471.4963290686439,365.20341871130177,476.8496906789227,532.8703934206512,429.99297821732875,573.8775177922398,500.28206222165613,415.77927780633735,491.97715634673824,447.89370634360864,462.75525145037255,440.79037137965213,523.4855220179257,492.39880898296957,503.897902754983,383.3850934345616,507.12050629807504,366.41373242101093,548.3793453143654,525.4298438251697
LOC105374960,16.576042818819513,47.52647229804612,4.155552859947038,7.941436563646068,12.096989157009249,28.745206615711478,12.82774518517067,22.340379106012154,11.283879732723355,57.8910232689018,42.847708467627086,15.662602028718604,18.113685882973208,12.252536459918373,19.278415804610166,48.97871237710258,15.730473607473526,27.927875946723397,15.607174122789184,22.141290015323193
LINC00581,117.26015475535284,284.3250360286619,149.5999029580934,116.7391174855972,135.2663333011034,206.3495189199288,131.77592781129871,155.14152156952886,135.40655679268025,222.42340519104374,232.32979702446687,222.25978116943543,136.75832841644774,145.4988704615307,128.9659540032542,169.73657220340723,118.35308714194366,123.99976920345188,124.14797597673214,160.9501466498494
ZKSCAN4,96.38661935387641,55.030652134579725,93.49993934880837,96.09138242011743,87.97810296006726,79.04931819320656,100.28964417497069,88.1203842514924,106.06846948759953,77.18803102520239,87.59975953381537,85.77139206203046,96.00253517975801,111.03861166801025,107.02844636352542,85.29051638081657,99.62633284733232,58.08998196918466,109.95963586510561,95.37786468139223
IER3,7.981057653505691,33.35191038459377,7.272217504907317,3.970718281823034,5.498631435004204,14.372603307855739,6.996951919184002,4.964528690224923,2.256775946544671,14.218847820432021,13.330398189928427,11.187572877656146,9.962527235635266,6.892051758704085,7.977275505355931,9.289066140484973,5.9925613742756285,8.936920302951487,4.965919039069286,1.7031761550248612
CCHCR1,184.17825354243902,219.28881077870403,194.27209620252407,137.38685255107697,201.24991052115385,247.41409979951663,165.59452875402138,206.0279406443343,199.72467126920338,190.93881358865855,209.47768584173244,206.59717914071683,194.722123241962,158.51719045019394,170.84665040637287,177.3367172274404,192.51103414860458,195.49513162706376,159.61882625579847,168.61443934746126
SLC44A4,163.3047181409626,233.46337269215638,153.75545581804042,155.65215664746293,164.95894305012612,205.3229043979391,173.7576393264027,178.72303284809723,171.514971937395,226.48593313973862,216.14288493669665,273.7226164066537,182.9482274180294,177.6617786688164,184.80688254074573,228.84881127922068,155.0575255593819,179.85552109689866,161.74707727254244,185.64620089770986
IP6K3,574.6361510524098,619.5117353938293,504.8996724835652,513.016802011536,462.98476682735395,493.80158507704357,528.2698698983921,563.4740063405288,497.6190962130999,579.9258646761917,564.637580473397,620.5373756139942,494.5036246051686,553.6614912825614,522.5115456008135,456.00870144198956,424.7227874017852,578.6655896161087,515.7461630576244,452.1932691591006
LEMD2,268.900250171961,257.64350772098686,283.6164826913854,239.03724056574666,259.5354037321984,218.66889318380515,256.5549037034134,278.0136066525957,265.17117371899883,220.3921412166963,243.7558526158341,287.89354205168485,249.06318089088163,258.83483271577563,202.75575242779658,271.91629974874195,249.44036720422304,297.1526000731369,259.6466240427655,240.14783785850543
MLN,57.70918610996423,97.55433787493678,79.99439255398049,71.47292907281461,60.48494578504624,91.3686924570829,75.80031245782669,58.33321211014285,55.291010690344436,111.71951858910873,89.50410213237659,98.45064132337409,70.64337494359552,62.02846582833676,70.46593363064406,108.09095145291604,78.65236803736762,73.72959249934976,69.52286654697001,92.82310044885493
SPDEF,233.29245448708943,449.41699243240106,269.0720476815707,198.5359140911517,211.14744710416142,397.2998200100122,184.25306720517872,244.50303799357746,220.0356547881054,398.12773897209655,400.8641169971334,495.2365593842454,228.23244212546243,185.31961395626539,221.3693952736271,301.4724192866487,183.52219208719112,214.48608727083567,178.06366840091297,223.1160763082568
SNRPC,155.3236604874569,74.20800060572114,94.53882756379512,132.62199061288933,152.86195389311686,108.82113933090773,104.95427878776003,127.83661377329177,112.83879732723355,120.86020647367218,134.25615319856487,118.58827250315515,135.85264412229907,153.92248927772457,113.01140299254236,126.669083733886,118.35308714194366,122.88265416558293,122.01972495998817,122.62868316179001
PPARD,1351.2544534896942,1609.2296760566494,1371.3324437825227,1354.8090777580192,1376.8573113250527,1304.8270574489031,1225.6327445103977,1347.8695393960668,1279.5919616908284,1223.8365445443274,1398.7396386432042,1385.0215222538309,1349.469598281504,1237.5061824517556,1292.9834048264406,1408.5602111208123,1341.5846776659564,1608.6456545312676,1259.2151849068546,1245.873357400686
SLC26A8,710.3141311620064,580.3232406919316,649.3051343667248,698.846417600854,603.7497315634615,539.9992385665798,534.1006631643788,664.0057123175835,625.1269371928738,615.4729842272717,659.8547104014572,610.8414791200256,760.7748070848747,637.1318959157553,630.8695378818983,531.1656911240952,655.4364003113968,621.1159610551283,667.5614022520283,713.6308089554168
TMEM217,474.56596662768453,327.6825195286338,468.5385849590286,425.66099981142924,416.79626277331863,384.98044574613584,410.48784592546144,405.85022042588747,469.40939688129157,425.54980262578687,458.9465662532501,385.59834518321514,529.8253120769664,451.81228195949,404.18195893803386,369.8737245029471,431.4644189478453,366.41373242101093,416.4277822762387,460.7091499342249
CCDC167,295.9130606915187,280.15604723058766,305.43313520610735,264.44983756941406,316.7211706562421,252.5471724094651,300.8689325249121,264.3611527544772,250.50213006645848,280.31442845994553,254.2297369079207,328.91464260309067,253.59160236162492,268.0242350607144,255.93758913016947,295.56119537906733,268.1671214988344,277.0445293914961,245.458283931139,240.99942593601784
LINC01276,86.56377916494634,203.446653346022,97.6554922087554,98.47381338921124,115.47126013508827,163.2317089963616,120.11434127932537,136.5245389811854,77.85877015579115,223.43903717821746,152.3474078848963,152.89682932796734,107.77643100369059,88.8308893344082,97.0568519818305,137.64707099082278,92.88470130127224,99.42323837033528,78.03587061394592,89.4167481388052
FOXP4,762.4979696656975,860.4792879225193,849.8105598591694,732.9945948245321,870.9832193046659,816.158544981808,636.7226246457442,755.8494930867446,758.2767180390094,826.7244375594046,803.6325765928281,886.8016101022105,762.5861756731721,734.3864040663575,725.9320709873898,862.1942299486507,723.6017859437821,745.1157302585802,674.6555723078416,648.910115064472
USP49,573.4082960287935,772.9305231629606,662.8106811615527,601.1667478680074,655.436867052501,698.097874952993,623.8948794605735,624.2894827957841,673.6476200435843,740.3957186496388,727.4588726503799,663.0501525490876,608.6198456678999,632.537194743286,645.4945429750508,593.6557724328123,674.9122247777926,584.2511648054534,666.8519852464469,683.8252262424818
C6orf132,549.4651230682764,672.0409942495645,574.5051828876781,463.7798953169304,489.37819771537414,457.87007680740425,509.6113314472348,492.72947250482366,494.2339322932829,668.285847560305,611.2939741381465,632.4707866834941,508.9945733115472,548.3010065813471,526.5001833534915,642.634484809915,477.9067695984814,757.4039956751385,503.68607396274183,494.7726730347222
PTK7,1268.3742393955968,1219.0123245569023,1475.2212652811986,1323.043331503435,1060.1361406688104,1238.097113519573,1470.5260616818377,1562.5854052482946,1279.5919616908284,1312.1965274284407,1316.8529069050726,1648.3024039746722,1292.4114877501386,1467.2412410752252,1364.1141114158643,1449.9387784738817,1244.954625505762,1386.3397619953494,1308.164958291966,1238.209064703074
GLYATL3,159.0072255583057,271.8180696344392,138.17213259323904,143.74000180199383,230.94252027017654,250.49394336548573,118.94818262612803,116.6664242202857,153.46076436503762,169.61054185801052,210.42985714101303,216.2930756346855,108.68211529783926,114.10174578298984,124.97731625057625,221.24866625518754,116.1058766265903,202.19782185427738,117.05380592091888,142.2152089445759
TFAP2B,63.234533716237394,205.94804662486655,36.361087524536586,37.32475184913652,65.98357722005045,208.4027479639082,30.320124983130675,40.95736169435562,41.750355011076415,198.04823749887456,129.49529670216185,135.74255091556122,43.4728461191357,39.05495996598981,61.82388516650847,182.40348057679583,53.93305236848066,69.26113234787402,29.086097228834387,62.16592965840743
TRAM2,1376.4254814738276,1321.5694489895282,1558.3323224801395,1362.7505143216654,1442.840888545103,1652.84938040341,1465.8614270690484,1514.1812505186017,1387.9172071249727,1401.5721422997278,1542.5175048345752,1511.8140148672671,1451.8119235203028,1303.3635659238169,1413.3073103655593,1318.2029313906403,1302.6330287331648,1360.6461161243637,1318.806213375686,1362.540924019889
RAB23,152.25402292841625,321.8459352113299,175.57210833276238,175.5057480565781,186.95346879014292,238.17456910160936,166.7606874072187,188.65209022854708,172.64335991066733,221.40777320387002,289.46007498130297,187.2053861527795,180.23117453558342,219.7798727497858,175.50006111783048,266.0050758411606,192.51103414860458,223.42300757378717,192.2520085125395,179.68508435512285
OGFRL1,187.24789110147967,91.71775355763288,201.54431370743137,211.24221259298542,201.24991052115385,183.7639994361555,216.90550949470406,214.71586585222795,230.19114654755643,182.81375769126885,159.01260697986052,167.8135931648422,247.2518123025843,232.03240920970418,206.74439018047457,143.5582948984041,221.72477084819826,164.21591056673356,246.1677009367203,239.29624978099298
KCNQ5,1960.8844727151675,906.3381647013357,2458.0095166586734,2045.7140587952272,1722.1713654433165,1927.9820722966483,2551.5551331957663,2164.5345089380667,1825.7317407546388,2846.8164600479254,2247.1242663022203,1722.8862231590465,2404.5918009646934,2255.2324921537256,2206.3814501896945,1178.8669392833656,2468.1862160297746,1810.843476385545,2338.9478674016336,2303.5457496711247
MYO6,620.0667869262113,1249.0290439030368,583.855176822559,512.2226583551713,836.8917044076398,1512.2031908908216,504.9466968344455,546.0981559247416,625.1269371928738,1060.3197946093592,1209.2575500863645,907.6850794738353,579.6379482551426,477.8489219368165,577.6877011795253,1493.8507275016289,596.259856740425,706.0167039331675,495.17306989576593,700.8569877927304
PHIP,941.1508756018634,606.1709712399918,997.3326863872893,908.5003428811102,1021.645720623781,1063.5726447813247,1138.1708455205976,1089.7140475043707,929.7916899764044,1057.272898647838,956.9321557770049,880.8349045674605,890.2876611481332,1055.2497026104697,1034.3867238611524,1026.0195782444766,1053.9417317007262,899.2776054844933,1085.4080185394296,1051.7112757278517
C6orf163,79.19664902324878,65.03622524995785,88.30549827387458,73.06121638554383,92.37700810807063,99.58160863300047,83.96342303020802,73.22679818081762,100.42652962123786,103.594462691719,72.36501874532574,67.87127545778061,76.07748070848749,83.47040463319391,77.77843617722033,107.24649089469014,80.15050838093653,70.37824738574295,68.10403253580735,97.08104083641709
CNR1,57.70918610996423,47.52647229804612,49.866634319364465,39.70718281823034,68.18302979405213,63.650100363361126,32.65244228952534,57.09207993758662,49.64907082398276,88.35998288411326,46.656393664749494,52.954511620905755,41.66147753083838,41.35231055222451,45.86933415579661,53.20101516823212,68.16538563238528,56.97286693131573,38.308518301391636,55.35322503830799
MAP3K7,494.2116470055447,305.169980019033,590.0885061124795,504.28122179152535,524.569438899401,485.588668901126,517.7744420196161,521.2755124736169,531.47073541127,500.70656967664183,403.7206308949752,454.9612970246833,496.3149931934659,539.1116042364084,555.7501935397966,469.5200703736041,555.8100674640646,463.6027407156084,568.9524384762238,518.6171392050702
HACE1,630.5035546269496,496.9434647304472,629.5662582819764,610.6964717443826,640.0406990344893,758.668131750385,629.7256727265602,598.2257071721033,622.8701612463292,664.2233196116101,609.3896315395853,626.5040811487441,624.9221629625757,597.3111524210207,627.545673088,704.2801055604061,694.3880492441884,540.683678328565,651.9542281292391,657.4259958395963
RTN4IP1,332.74871140000647,314.34175537479626,308.54979985106763,347.0407778313332,400.30036846830603,404.4861216639401,348.68143730600275,361.1694622138632,331.74606414206664,336.1741877544999,318.02521395972104,337.11886271337187,311.5553971871392,337.7105361765001,356.3183059058983,320.0505515676186,328.0927352415907,313.90932564117094,302.92106138322646,346.5963475475592
QRSL1,271.3559602191935,212.6184287017853,270.1109358965575,283.50928532216466,369.5080324322825,290.53190972308386,304.3674084845041,233.3328484405714,321.5905723826156,268.12684461386095,219.95157013381905,261.04336714531007,322.4236087169231,276.44785387690825,289.17623706915253,262.627233608257,274.15968287311,275.92741435362717,292.27980629950656,285.28200596666426
AK9,684.529175666065,631.1849040284371,759.4272851553213,699.6405612572186,754.4122328825767,956.8047344943963,769.6647111102402,662.7645801450273,721.0399149210224,833.8338614696206,704.6067614676455,757.0257647213992,824.172707675281,744.3415899400411,745.8752597507796,684.0130521629843,788.0218207172452,740.6472701071044,751.9820259162061,821.7824947994955
FIG4,878.5302693974342,683.7141628841723,999.4104628172628,987.1205648612063,943.5651542467214,1150.8348791504488,980.7394273389576,939.5370546250667,954.6162253883958,1123.2889778141296,776.9717802129712,845.7805095508046,1089.5382058608386,1023.852577931929,1001.1480759221694,1000.6857614976993,991.0198372708321,960.7189325672848,1069.0914274110592,1004.8739314646681
CDC40,378.79327478561623,213.45222646140013,414.5163977797171,440.7497292823568,429.99297821732875,416.8054959278164,434.97717764260545,404.60908825333127,422.01710200385344,395.08084301057545,313.26435746331805,373.6649341137153,409.36930095519455,388.25224907366345,397.53422935023724,424.763660787631,451.6893135860255,368.64796249674885,466.08697266693156,418.98133413611583
SLC22A16,389.2300424863545,185.10310263449543,613.9829350571749,435.19072368780456,423.3946204953237,393.1933619220534,574.9162160262855,549.8215524424103,438.9429216029385,453.98749826665096,377.0598345151184,387.8358597587464,505.37183613495256,477.8489219368165,467.33539002210165,340.31760496504035,531.0907517951775,363.06238730740415,497.3013209125099,405.3559248959169
DSE,1108.7530863254829,690.384544961091,1197.8381118797338,1205.5100703614733,1335.0677124190206,1077.9452480891803,1219.801951244411,1251.0612299366808,1211.8886832944884,1199.4613768521583,1047.388429208662,1053.1235268833652,1198.2203211586777,1322.5081541424393,1246.4492977118643,931.439995723175,1268.1758008310799,1172.9707897623825,1437.988270313349,1213.5130104552136
TRAPPC3L,106.2094595428065,81.71218044225473,132.97769151830522,117.53326114196182,107.77317612608239,93.4219215010623,132.94208646449604,153.90038939697263,133.14978084613557,111.71951858910873,100.9301577237438,82.78803929465548,149.437908534529,163.87767515140823,128.9659540032542,78.53483191500932,122.84750817265038,126.23399927918975,158.1999922446358,140.51203278955106
CEP85L,1401.596509457961,981.3799630666717,1479.3768181411458,1486.636924714544,1626.4951784742434,1674.4082853651935,1337.5839752173417,1268.437080352468,1410.4849665904194,1540.7137245425267,1331.1354763942816,1298.5042919999566,1382.074232870856,1486.3858292938476,1332.8697823532202,1476.1170557788848,1480.9117296178647,1186.37617021681,1558.5891612621745,1490.2791356467535
MCM9,710.3141311620064,462.7577565862386,776.0494965951094,868.7931600628799,925.9695336547079,825.3980756797152,766.1662351506483,796.8068547811002,806.7974008897198,793.208581982672,717.9371596575738,778.6550722848677,844.0977621465515,820.9199428145309,751.1934434210169,873.1722172055875,792.5162417479519,781.980526508255,890.3183420045648,823.4856709545204
LOC105377975,898.7898772871024,832.9639618552294,978.6326985175276,952.9723876375282,924.869807367707,1256.5761749153874,1161.4940185845444,1051.2389501551274,1031.3466075709146,1109.0701299936975,1038.8188875151368,1087.4320837081773,1023.4232523879863,1079.7547755303065,991.8412544992541,917.0841662333346,1155.0662048916274,921.6199062418721,924.3703582724685,1084.071622673324
